timestamp,node_id,short_name,long_name,node_latitude,node_longitude,node_altitude,rssi,snr,hw_model,our_latitude,our_longitude,our_altitude
2025-10-24T13:47:28.896588,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2026,93.0
2025-10-24T13:47:42.078597,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,62,,-8,T_DECK,42.3895,-71.2025,91.0
2025-10-24T13:47:42.078706,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2025,91.0
2025-10-24T13:47:42.078780,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2025,91.0
2025-10-24T13:47:42.078826,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2025,91.0
2025-10-24T13:47:42.078867,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2025,91.0
2025-10-24T13:47:42.078906,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2025,91.0
2025-10-24T13:47:55.562973,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,62,,-8,T_DECK,42.3895,-71.2025,91.0
2025-10-24T13:47:55.563143,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2025,91.0
2025-10-24T13:47:55.563231,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2025,91.0
2025-10-24T13:47:55.563311,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2025,91.0
2025-10-24T13:47:55.563387,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2025,91.0
2025-10-24T13:47:55.563461,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2025,91.0
2025-10-24T13:48:08.899036,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,62,,-8,T_DECK,42.3895,-71.2025,91.0
2025-10-24T13:48:08.899144,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2025,91.0
2025-10-24T13:48:08.899206,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2025,91.0
2025-10-24T13:48:08.899249,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2025,91.0
2025-10-24T13:48:08.899287,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2025,91.0
2025-10-24T13:48:08.899323,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2025,91.0
2025-10-24T13:48:22.029268,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,62,,-8,T_DECK,42.3895,-71.2026,69.0
2025-10-24T13:48:22.029370,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2026,69.0
2025-10-24T13:48:22.029414,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2026,69.0
2025-10-24T13:48:22.029452,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2026,69.0
2025-10-24T13:48:22.029487,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2026,69.0
2025-10-24T13:48:22.029521,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2026,69.0
2025-10-24T13:48:35.323975,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,62,,-8,T_DECK,42.3895,-71.2026,69.0
2025-10-24T13:48:35.324339,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2026,69.0
2025-10-24T13:48:35.324633,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2026,69.0
2025-10-24T13:48:35.324967,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2026,69.0
2025-10-24T13:48:35.325229,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2026,69.0
2025-10-24T13:48:35.325425,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2026,69.0
