timestamp,node_id,short_name,long_name,node_latitude,node_longitude,node_altitude,rssi,snr,hw_model,our_latitude,our_longitude,our_altitude
2025-10-24T13:23:56.307162,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3894,-71.2026,110.0
2025-10-24T13:23:56.307208,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3894,-71.2026,110.0
2025-10-24T13:23:56.307250,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3894,-71.2026,110.0
2025-10-24T13:24:09.568499,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,55,,-14,T_DECK,42.3894,-71.2026,110.0
2025-10-24T13:24:09.568615,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3894,-71.2026,110.0
2025-10-24T13:24:09.568668,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3894,-71.2026,110.0
2025-10-24T13:24:09.568727,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3894,-71.2026,110.0
2025-10-24T13:24:09.568774,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3894,-71.2026,110.0
2025-10-24T13:24:22.932378,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,55,,-14,T_DECK,42.3894,-71.2027,91.0
2025-10-24T13:24:22.932492,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3894,-71.2027,91.0
2025-10-24T13:24:22.933052,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3894,-71.2027,91.0
2025-10-24T13:24:22.933106,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3894,-71.2027,91.0
2025-10-24T13:24:22.933149,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3894,-71.2027,91.0
2025-10-24T13:24:36.279675,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,55,,-14,T_DECK,42.3894,-71.2027,91.0
2025-10-24T13:24:36.279943,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3894,-71.2027,91.0
2025-10-24T13:24:36.280038,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3894,-71.2027,91.0
2025-10-24T13:24:36.280105,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3894,-71.2027,91.0
2025-10-24T13:24:36.280168,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3894,-71.2027,91.0
2025-10-24T13:24:49.593530,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,55,,-14,T_DECK,42.3894,-71.2027,91.0
2025-10-24T13:24:49.593641,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3894,-71.2027,91.0
2025-10-24T13:24:49.593693,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3894,-71.2027,91.0
2025-10-24T13:24:49.593764,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3894,-71.2027,91.0
2025-10-24T13:24:49.593809,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3894,-71.2027,91.0
2025-10-24T13:25:02.820969,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,55,,-14,T_DECK,42.3894,-71.2028,101.0
2025-10-24T13:25:02.821080,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3894,-71.2028,101.0
2025-10-24T13:25:02.821130,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3894,-71.2028,101.0
2025-10-24T13:25:02.821174,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3894,-71.2028,101.0
2025-10-24T13:25:02.821215,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3894,-71.2028,101.0
2025-10-24T13:25:16.008204,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,55,,-14,T_DECK,42.3894,-71.2028,101.0
2025-10-24T13:25:16.008323,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3894,-71.2028,101.0
2025-10-24T13:25:16.008380,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3894,-71.2028,101.0
2025-10-24T13:25:16.008429,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3894,-71.2028,101.0
2025-10-24T13:25:16.008474,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3894,-71.2028,101.0
2025-10-24T13:25:29.403962,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,55,,-14,T_DECK,42.3895,-71.2028,88.0
2025-10-24T13:25:29.404078,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2028,88.0
2025-10-24T13:25:29.404134,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2028,88.0
2025-10-24T13:25:29.404180,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2028,88.0
2025-10-24T13:25:29.404223,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2028,88.0
2025-10-24T13:25:42.832499,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,55,,-14,T_DECK,42.3895,-71.2028,88.0
2025-10-24T13:25:42.832611,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2028,88.0
2025-10-24T13:25:42.832665,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2028,88.0
2025-10-24T13:25:42.832730,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2028,88.0
2025-10-24T13:25:42.832778,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2028,88.0
2025-10-24T13:25:56.088592,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,55,,-14,T_DECK,42.3895,-71.2028,88.0
2025-10-24T13:25:56.088720,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2028,88.0
2025-10-24T13:25:56.088779,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2028,88.0
2025-10-24T13:25:56.088828,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2028,88.0
2025-10-24T13:25:56.088874,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2028,88.0
2025-10-24T13:26:09.271810,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,55,,-14,T_DECK,42.3892,-71.2028,152.0
2025-10-24T13:26:09.271938,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3892,-71.2028,152.0
2025-10-24T13:26:09.272026,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3892,-71.2028,152.0
2025-10-24T13:26:09.272103,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3892,-71.2028,152.0
2025-10-24T13:26:09.272175,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3892,-71.2028,152.0
2025-10-24T13:26:22.779023,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,55,,-14,T_DECK,42.3892,-71.2028,152.0
2025-10-24T13:26:22.779159,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3892,-71.2028,152.0
2025-10-24T13:26:22.779254,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3892,-71.2028,152.0
2025-10-24T13:26:22.779337,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3892,-71.2028,152.0
2025-10-24T13:26:22.779419,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3892,-71.2028,152.0
2025-10-24T13:26:35.644867,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,55,,-14,T_DECK,42.3892,-71.2028,152.0
2025-10-24T13:26:35.645247,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3892,-71.2028,152.0
2025-10-24T13:26:35.645437,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3892,-71.2028,152.0
2025-10-24T13:26:35.645574,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3892,-71.2028,152.0
2025-10-24T13:26:35.645701,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3892,-71.2028,152.0
2025-10-24T13:26:48.912135,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,55,,-14,T_DECK,42.3895,-71.2028,90.0
2025-10-24T13:26:48.912283,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2028,90.0
2025-10-24T13:26:48.912412,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2028,90.0
2025-10-24T13:26:48.912497,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2028,90.0
2025-10-24T13:26:48.912575,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2028,90.0
2025-10-24T13:27:02.098952,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2028,90.0
2025-10-24T13:27:02.099081,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,55,,-14,T_DECK,42.3895,-71.2028,90.0
2025-10-24T13:27:02.099180,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2028,90.0
2025-10-24T13:27:02.099299,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2028,90.0
2025-10-24T13:27:02.099391,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2028,90.0
2025-10-24T13:27:02.099471,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2028,90.0
2025-10-24T13:27:15.417206,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3896,-71.2029,75.0
2025-10-24T13:27:15.417339,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,55,,-14,T_DECK,42.3896,-71.2029,75.0
2025-10-24T13:27:15.417430,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3896,-71.2029,75.0
2025-10-24T13:27:15.417508,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3896,-71.2029,75.0
2025-10-24T13:27:15.417587,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3896,-71.2029,75.0
2025-10-24T13:27:15.417668,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3896,-71.2029,75.0
2025-10-24T13:27:28.665798,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3896,-71.2029,75.0
2025-10-24T13:27:28.665922,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,55,,-14,T_DECK,42.3896,-71.2029,75.0
2025-10-24T13:27:28.665984,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3896,-71.2029,75.0
2025-10-24T13:27:28.666054,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3896,-71.2029,75.0
2025-10-24T13:27:28.666126,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3896,-71.2029,75.0
2025-10-24T13:27:28.666202,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3896,-71.2029,75.0
2025-10-24T13:27:42.102143,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3896,-71.2029,76.0
2025-10-24T13:27:42.102261,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,55,,-14,T_DECK,42.3896,-71.2029,76.0
2025-10-24T13:27:42.102321,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3896,-71.2029,76.0
2025-10-24T13:27:42.102370,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3896,-71.2029,76.0
2025-10-24T13:27:42.102417,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3896,-71.2029,76.0
2025-10-24T13:27:42.102460,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3896,-71.2029,76.0
2025-10-24T13:27:55.480793,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3896,-71.2029,76.0
2025-10-24T13:27:55.480964,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,55,,-14,T_DECK,42.3896,-71.2029,76.0
2025-10-24T13:27:55.481055,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3896,-71.2029,76.0
2025-10-24T13:27:55.481131,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3896,-71.2029,76.0
2025-10-24T13:27:55.481210,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3896,-71.2029,76.0
2025-10-24T13:27:55.481280,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3896,-71.2029,76.0
2025-10-24T13:28:08.933148,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3896,-71.2029,76.0
2025-10-24T13:28:08.933274,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,55,,-14,T_DECK,42.3896,-71.2029,76.0
2025-10-24T13:28:08.933362,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3896,-71.2029,76.0
2025-10-24T13:28:08.933439,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3896,-71.2029,76.0
2025-10-24T13:28:08.933515,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3896,-71.2029,76.0
2025-10-24T13:28:08.933592,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3896,-71.2029,76.0
2025-10-24T13:28:22.067473,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2029,89.0
2025-10-24T13:28:22.067591,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,55,,-14,T_DECK,42.3895,-71.2029,89.0
2025-10-24T13:28:22.067648,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2029,89.0
2025-10-24T13:28:22.067728,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2029,89.0
2025-10-24T13:28:22.067802,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2029,89.0
2025-10-24T13:28:22.067869,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2029,89.0
2025-10-24T13:28:35.257876,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2029,89.0
2025-10-24T13:28:35.257996,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,55,,-14,T_DECK,42.3895,-71.2029,89.0
2025-10-24T13:28:35.258082,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2029,89.0
2025-10-24T13:28:35.258159,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2029,89.0
2025-10-24T13:28:35.258225,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2029,89.0
2025-10-24T13:28:35.258292,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2029,89.0
2025-10-24T13:28:48.565225,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2029,55.0
2025-10-24T13:28:48.565356,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,55,,-14,T_DECK,42.3895,-71.2029,55.0
2025-10-24T13:28:48.565441,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2029,55.0
2025-10-24T13:28:48.565528,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2029,55.0
2025-10-24T13:28:48.565611,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2029,55.0
2025-10-24T13:28:48.565699,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2029,55.0
2025-10-24T13:29:02.313162,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2029,55.0
2025-10-24T13:29:02.313504,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,55,,-14,T_DECK,42.3895,-71.2029,55.0
2025-10-24T13:29:02.313619,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2029,55.0
2025-10-24T13:29:02.313738,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2029,55.0
2025-10-24T13:29:02.313823,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2029,55.0
2025-10-24T13:29:02.313897,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2029,55.0
2025-10-24T13:29:15.852538,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2029,55.0
2025-10-24T13:29:15.852679,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,55,,-14,T_DECK,42.3895,-71.2029,55.0
2025-10-24T13:29:15.852782,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2029,55.0
2025-10-24T13:29:15.852858,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2029,55.0
2025-10-24T13:29:15.852930,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2029,55.0
2025-10-24T13:29:15.853009,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2029,55.0
2025-10-24T13:29:29.194916,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3894,-71.2027,83.0
2025-10-24T13:29:29.195028,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,55,,-14,T_DECK,42.3894,-71.2027,83.0
2025-10-24T13:29:29.195081,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3894,-71.2027,83.0
2025-10-24T13:29:29.195124,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3894,-71.2027,83.0
2025-10-24T13:29:29.195166,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3894,-71.2027,83.0
2025-10-24T13:29:29.195206,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3894,-71.2027,83.0
2025-10-24T13:29:42.441883,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3894,-71.2027,83.0
2025-10-24T13:29:42.442023,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,55,,-14,T_DECK,42.3894,-71.2027,83.0
2025-10-24T13:29:42.442584,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3894,-71.2027,83.0
2025-10-24T13:29:42.442669,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3894,-71.2027,83.0
2025-10-24T13:29:42.442741,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3894,-71.2027,83.0
2025-10-24T13:29:42.442789,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3894,-71.2027,83.0
2025-10-24T13:29:55.755920,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3894,-71.2027,83.0
2025-10-24T13:29:55.756066,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,55,,-14,T_DECK,42.3894,-71.2027,83.0
2025-10-24T13:29:55.756142,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3894,-71.2027,83.0
2025-10-24T13:29:55.756207,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3894,-71.2027,83.0
2025-10-24T13:29:55.756267,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3894,-71.2027,83.0
2025-10-24T13:29:55.756325,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3894,-71.2027,83.0
2025-10-24T13:30:09.320369,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2028,52.0
2025-10-24T13:30:09.320552,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,55,,-14,T_DECK,42.3895,-71.2028,52.0
2025-10-24T13:30:09.320655,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2028,52.0
2025-10-24T13:30:09.323816,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2028,52.0
2025-10-24T13:30:09.326005,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2028,52.0
2025-10-24T13:30:09.326479,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2028,52.0
2025-10-24T13:30:22.948399,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2028,52.0
2025-10-24T13:30:22.949011,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,55,,-14,T_DECK,42.3895,-71.2028,52.0
2025-10-24T13:30:22.949262,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2028,52.0
2025-10-24T13:30:22.949407,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2028,52.0
2025-10-24T13:30:22.949525,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2028,52.0
2025-10-24T13:30:22.949664,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2028,52.0
2025-10-24T13:30:36.464119,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3896,-71.2029,57.0
2025-10-24T13:30:36.464248,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,55,,-14,T_DECK,42.3896,-71.2029,57.0
2025-10-24T13:30:36.464306,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3896,-71.2029,57.0
2025-10-24T13:30:36.464377,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3896,-71.2029,57.0
2025-10-24T13:30:36.464459,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3896,-71.2029,57.0
2025-10-24T13:30:36.464527,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3896,-71.2029,57.0
2025-10-24T13:30:49.680603,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3896,-71.2029,57.0
2025-10-24T13:30:49.680814,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,55,,-14,T_DECK,42.3896,-71.2029,57.0
2025-10-24T13:30:49.680905,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3896,-71.2029,57.0
2025-10-24T13:30:49.680995,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3896,-71.2029,57.0
2025-10-24T13:30:49.681159,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3896,-71.2029,57.0
2025-10-24T13:30:49.681349,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3896,-71.2029,57.0
2025-10-24T13:31:02.916288,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3896,-71.2029,57.0
2025-10-24T13:31:02.916442,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,55,,-14,T_DECK,42.3896,-71.2029,57.0
2025-10-24T13:31:02.916522,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3896,-71.2029,57.0
2025-10-24T13:31:02.916587,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3896,-71.2029,57.0
2025-10-24T13:31:02.916650,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3896,-71.2029,57.0
2025-10-24T13:31:02.917468,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3896,-71.2029,57.0
2025-10-24T13:31:16.209958,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3896,-71.203,51.0
2025-10-24T13:31:16.210126,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,55,,-14,T_DECK,42.3896,-71.203,51.0
2025-10-24T13:31:16.210240,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3896,-71.203,51.0
2025-10-24T13:31:16.210333,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3896,-71.203,51.0
2025-10-24T13:31:16.210422,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3896,-71.203,51.0
2025-10-24T13:31:16.210516,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3896,-71.203,51.0
2025-10-24T13:31:29.611956,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,69,,-9,T_DECK,42.3896,-71.203,51.0
2025-10-24T13:31:29.612139,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3896,-71.203,51.0
2025-10-24T13:31:29.612251,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3896,-71.203,51.0
