timestamp,node_id,short_name,long_name,node_latitude,node_longitude,node_altitude,rssi,snr,hw_model,our_latitude,our_longitude,our_altitude
2025-10-24T14:13:48.727579,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3896,-71.2028,62.0
2025-10-24T14:13:48.727644,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3896,-71.2028,62.0
2025-10-24T14:13:48.727690,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3896,-71.2028,62.0
2025-10-24T14:13:48.727746,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3896,-71.2028,62.0
2025-10-24T14:13:48.727786,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3896,-71.2028,62.0
2025-10-24T14:14:01.864117,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,62,,-8,T_DECK,42.3894,-71.2027,63.0
2025-10-24T14:14:01.864226,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3894,-71.2027,63.0
2025-10-24T14:14:01.864274,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3894,-71.2027,63.0
2025-10-24T14:14:01.864318,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3894,-71.2027,63.0
2025-10-24T14:14:01.864359,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3894,-71.2027,63.0
2025-10-24T14:14:01.864398,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3894,-71.2027,63.0
2025-10-24T14:14:15.022088,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,62,,-8,T_DECK,42.3894,-71.2027,63.0
2025-10-24T14:14:15.022210,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3894,-71.2027,63.0
2025-10-24T14:14:15.022261,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3894,-71.2027,63.0
2025-10-24T14:14:15.022306,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3894,-71.2027,63.0
2025-10-24T14:14:15.022349,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3894,-71.2027,63.0
2025-10-24T14:14:15.022389,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3894,-71.2027,63.0
2025-10-24T14:14:28.017022,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,62,,-8,T_DECK,42.3894,-71.2028,82.0
2025-10-24T14:14:28.017135,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3894,-71.2028,82.0
2025-10-24T14:14:28.017185,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3894,-71.2028,82.0
2025-10-24T14:14:28.017231,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3894,-71.2028,82.0
2025-10-24T14:14:28.017275,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3894,-71.2028,82.0
2025-10-24T14:14:28.017316,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3894,-71.2028,82.0
2025-10-24T14:14:41.341171,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,62,,-8,T_DECK,42.3894,-71.2028,82.0
2025-10-24T14:14:41.341281,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3894,-71.2028,82.0
2025-10-24T14:14:41.341332,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3894,-71.2028,82.0
2025-10-24T14:14:41.341378,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3894,-71.2028,82.0
2025-10-24T14:14:41.341422,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3894,-71.2028,82.0
2025-10-24T14:14:41.341462,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3894,-71.2028,82.0
2025-10-24T14:14:54.437196,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,62,,-8,T_DECK,42.3895,-71.2028,92.0
2025-10-24T14:14:54.437312,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2028,92.0
2025-10-24T14:14:54.437362,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2028,92.0
2025-10-24T14:14:54.437407,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2028,92.0
2025-10-24T14:14:54.437449,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2028,92.0
2025-10-24T14:14:54.437489,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2028,92.0
2025-10-24T14:15:07.554404,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,62,,-8,T_DECK,42.3895,-71.2028,92.0
2025-10-24T14:15:07.554518,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2028,92.0
2025-10-24T14:15:07.554569,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2028,92.0
2025-10-24T14:15:07.554615,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2028,92.0
2025-10-24T14:15:07.554657,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2028,92.0
2025-10-24T14:15:07.554722,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2028,92.0
2025-10-24T14:15:20.655458,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,62,,-8,T_DECK,42.3895,-71.2028,92.0
2025-10-24T14:15:20.655567,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2028,92.0
2025-10-24T14:15:20.655615,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2028,92.0
2025-10-24T14:15:20.655658,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2028,92.0
2025-10-24T14:15:20.655698,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2028,92.0
2025-10-24T14:15:20.655754,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2028,92.0
2025-10-24T14:15:33.760339,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,62,,-8,T_DECK,42.3894,-71.2028,74.0
2025-10-24T14:15:33.760458,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3894,-71.2028,74.0
2025-10-24T14:15:33.760509,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3894,-71.2028,74.0
2025-10-24T14:15:33.760554,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3894,-71.2028,74.0
2025-10-24T14:15:33.760596,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3894,-71.2028,74.0
2025-10-24T14:15:33.760637,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3894,-71.2028,74.0
2025-10-24T14:15:46.865567,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,62,,-8,T_DECK,42.3894,-71.2028,74.0
2025-10-24T14:15:46.865681,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3894,-71.2028,74.0
2025-10-24T14:15:46.865749,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3894,-71.2028,74.0
2025-10-24T14:15:46.865797,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3894,-71.2028,74.0
2025-10-24T14:15:46.865841,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3894,-71.2028,74.0
2025-10-24T14:15:46.865881,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3894,-71.2028,74.0
2025-10-24T14:15:59.996950,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,62,,-8,T_DECK,42.3897,-71.2025,49.0
2025-10-24T14:15:59.997060,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3897,-71.2025,49.0
2025-10-24T14:15:59.997111,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3897,-71.2025,49.0
2025-10-24T14:15:59.997156,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3897,-71.2025,49.0
2025-10-24T14:15:59.997198,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3897,-71.2025,49.0
2025-10-24T14:15:59.997239,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3897,-71.2025,49.0
2025-10-24T14:16:13.155333,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,62,,-8,T_DECK,42.3897,-71.2025,49.0
2025-10-24T14:16:13.155458,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3897,-71.2025,49.0
2025-10-24T14:16:13.156057,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3897,-71.2025,49.0
2025-10-24T14:16:13.156135,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3897,-71.2025,49.0
2025-10-24T14:16:13.156185,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3897,-71.2025,49.0
2025-10-24T14:16:13.156229,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3897,-71.2025,49.0
2025-10-24T14:16:26.263948,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,23,,-4,T_DECK,42.3897,-71.2025,49.0
